ngram,freq
CIA,-8.921224668960692
IAL,-8.672617334915564
L V,-10.344698033322338
 VO,-8.32375269832411
VOC,-11.761764053108982
OCA,-10.950833836892652
CAT,-8.855318470381755
MET,-8.046161528854292
ETI,-8.739308709414237
S E,-7.560809755828623
WHE,-7.065839503852426
EL ,-8.420670595516532
L L,-9.236035408800726
ECA,-8.28180683758618
CAM,-7.865701067259565
AME,-7.246792135039039
IC ,-8.659422044496733
C I,-11.84877543009861
RDE,-8.070803432791221
R N,-8.422146610544653
ISA,-9.89639276653768
SAP,-10.557791248783046
PPO,-8.911539363226229
POI,-9.05649549496865
OIN,-8.048191986404674
XPE,-8.651959323295143
CTA,-10.072283433001346
HOS,-8.041103349126939
OSE,-7.432676803729319
O K,-9.119734953104565
W H,-8.22322310993595
SUB,-9.301463214123181
UBD,-13.148058414228872
BDU,-12.637232790462882
DUE,-10.48547058720342
UED,-9.23937431006624
 SM,-7.714336410674632
SMI,-8.279242733617242
SUI,-9.839951455632729
UIT,-8.51494885955154
FAD,-13.148058414228872
ADE,-8.040094776172054
FEA,-9.323046785790355
URE,-7.75443086787651
 PL,-7.53250017298751
LAY,-8.670721599750665
AYE,-9.528171831601886
YED,-9.283826072637074
D R,-7.464478646890191
 RO,-6.7997939309940065
ROU,-7.377656252231276
R L,-8.301250094290406
LIP,-9.631550186055723
IPS,-9.852221548224543
PS ,-8.155360820819284
OIL,-10.37546969198909
CHI,-7.748388553420548
ILD,-8.906731661658126
INU,-8.725209785034735
NUA,-10.334647697468835
UAL,-8.588932166742188
L C,-8.819520464505977
NSC,-9.587959749980861
SCI,-9.280335667697306
CIO,-9.308606101635561
IOU,-8.214784241290085
OUS,-7.170861838918595
USN,-10.48547058720342
SNE,-10.186227692350563
R C,-8.006394857726212
RMI,-9.326689777068857
G D,-8.862175640107893
H S,-7.98422527506063
NEI,-9.88996187620739
EIT,-9.398554338298501
NSI,-8.385884479431116
SID,-7.851409104781532
NEC,-8.978812543833653
CES,-7.2541148222223795
SAR,-8.755668992519444
COR,-8.633542596508912
RRE,-7.135974579918154
MID,-9.236035408800726
IDS,-10.48547058720342
DST,-10.796683157065395
ONV,-8.859884688361337
NVE,-9.193614692916775
RSA,-9.501738574533732
SAT,-8.326433665077367
ICA,-8.299942049630392
A B,-8.198117188804872
 OH,-9.17776650067675
OH ,-9.143760132691556
H D,-9.03718455005556
AK ,-8.97623853983848
K T,-8.325092283253166
O M,-7.824235757272474
 AU,-8.787085188752823
AUS,-7.913391074757292
STR,-7.357588689180466
TRI,-8.113272659900334
RIA,-8.48934746131275
IA ,-9.252842527117107
ERH,-9.89639276653768
RHA,-10.11953631785189
APS,-9.646513058732435
I D,-8.841743601290688
NDE,-6.919218733559956
NEV,-8.633542596508912
DOE,-9.42236498699222
RAY,-9.31580037726959
US ,-7.563935735241914
 RU,-7.582899641100906
RUS,-7.846413257588161
USS,-7.880200255165544
ALO,-8.59418152262833
SAV,-10.072283433001346
 EU,-10.663151764440872
EUR,-9.692793811296442
URO,-10.019836957628803
ROP,-8.9187945341074
RAC,-8.697594618001762
ACI,-9.64150051690889
SOV,-8.678326199135885
REI,-9.631550186055723
EIG,-8.862175640107893
IGN,-8.469018379674326
GN ,-9.337699062577226
N R,-8.158760257520747
COG,-9.809919168533854
OGN,-9.786526288959148
GNI,-9.010228740067033
IZE,-8.931004698014332
ZES,-11.895295445733504
H V,-10.557791248783046
TRU,-8.492512020915713
RUE,-9.763668150883099
UE ,-8.68406784170356
 GO,-7.035483041371832
GOO,-8.57334743572549
OOD,-7.673689103900476
OD ,-7.563309757130707
WON,-9.475986078431317
OND,-8.329121838739168
RFU,-10.019836957628803
O P,-8.022112273621621
RFO,-10.879374872910509
M T,-7.062041550179667
NOB,-10.203619435062432
OBL,-10.152326140674882
ROL,-9.815853904053668
 EA,-8.352267868632131
RTH,-8.843993321024703
O V,-10.144027337860186
IRT,-9.360088057470705
RTU,-9.31580037726959
TUO,-10.896766615622377
UOU,-10.354850404786355
T G,-8.371739972044951
GOD,-9.137699508079864
L N,-9.174626780672083
SAK,-10.428958376940077
IM ,-6.431665436692839
M H,-7.944051727152077
L F,-8.843993321024703
 FU,-8.665055862214988
ULF,-11.133155393686607
LFI,-10.9885741648755
FIL,-9.87722285042996
S V,-8.755668992519444
 CR,-7.777420386101209
CRU,-9.94938529667819
USH,-8.462845520567244
 HY,-12.86037634177709
HYD,-14.939817883456927
YDR,-13.841205594788818
DRA,-8.709336435878445
RA ,-9.998175460847623
A O,-9.792323406643474
F R,-8.983980513992096
REV,-8.971110323471562
EVO,-9.752432077616172
VOL,-9.671959724393599
OLU,-9.031734945287996
LUT,-9.514867865975525
UTI,-8.772301392568586
H H,-7.294420184028294
RSO,-9.442649658163726
SON,-7.563309757130707
MUR,-10.212430064744586
URD,-10.609084543170596
D V,-9.05649549496865
VIL,-8.823925757973893
LLA,-9.090493103510068
LAI,-8.753609259556434
 AV,-9.929182589360671
GE ,-7.533714502219912
 BL,-8.252709275590412
BLO,-9.62661190441514
LOO,-7.384435939216654
E J,-9.38298982175739
HOM,-8.51009840541779
ASK,-7.989003115014343
SK ,-8.85304315654462
K Y,-10.285857533299405
REL,-8.327776848623834
ELY,-7.927702589150547
GLA,-8.558001866050828
OMM,-8.19223135662761
MME,-9.010228740067033
MER,-8.352267868632131
ERC,-9.171496887663155
RCI,-10.828944019283616
PIR,-9.607099090191557
IRI,-9.05649549496865
NNO,-8.968556043666464
MPE,-8.13631262584859
ERO,-8.106786150670727
LEX,-9.434486347524565
EXA,-9.119734953104565
XAN,-9.970004583880927
LOF,-11.538620501794771
OFT,-9.31219676976629
FTI,-11.02779487802878
SOU,-8.617252643529643
EFU,-9.242724396951523
FUS,-9.546190337104566
O E,-8.637198907712023
EVA,-10.451181513724787
VAC,-11.895295445733504
ACU,-11.384469821967514
CUA,-13.330379971022827
UAT,-10.828944019283616
MAL,-9.03718455005556
LTA,-10.828944019283616
TA ,-11.895295445733504
WAN,-8.747455393982055
O F,-8.364742042857307
EEK,-9.501738574533732
EKS,-10.520977275660329
SEC,-9.206476606559182
ECR,-10.10353597650545
CRE,-8.864471852368244
RET,-8.06458579618035
MOT,-8.808591393973787
OTI,-8.487768929019701
CTI,-7.700602909677121
NSW,-9.087615403682452
SWE,-8.862175640107893
WER,-6.860199854067088
R D,-8.29083333343215
EV ,-9.280335667697306
V G,-10.845473321234827
GET,-8.326433665077367
NON,-9.31219676976629
STO,-6.960136581069186
ABN,-13.553523522337036
BNE,-14.246670702896981
NEG,-10.862280439551208
EGA,-8.100341445228084
GAT,-9.546190337104566
R E,-8.239086773909117
NTS,-7.885368225323987
ESI,-8.587188487137361
SIR,-9.501738574533732
F M,-8.339947384244091
NKI,-9.607099090191557
KIN,-7.207448661172539
Y P,-8.107864317891073
MIS,-8.597696464735776
ISE,-8.070803432791221
TTL,-7.861476303899257
Y W,-7.121387611386271
M P,-9.10793540617341
PRU,-10.622329769920617
ECL,-10.570370030989906
CLA,-9.07618670785883
LAR,-8.438528212916538
VIN,-7.691313811086317
NCI,-8.846248113411791
CIB,-12.541922610658556
L E,-9.297910812518813
POW,-9.21297013586973
ERL,-9.0290212394164
BEF,-8.193405754883553
EFO,-8.077059970405525
M A,-7.266129754189197
ARD,-7.221576931497611
DEN,-7.393899732247604
ENB,-12.167229161217145
NBU,-11.443310321990447
HAU,-10.557791248783046
UGW,-14.939817883456927
GWI,-13.148058414228872
ITZ,-10.596012461603243
TZ ,-10.37546969198909
Z E,-13.330379971022827
 EI,-9.611941714667346
AMO,-9.219506106849515
MOU,-9.131675393476483
IAN,-7.8606334888472595
NEU,-11.111176486967832
EUT,-11.505830678971781
UTR,-12.37486852599539
ITY,-7.742382529360336
S J,-9.480232369312768
A T,-8.041103349126939
RAP,-9.023615820849493
AP ,-9.677127694552041
P I,-9.719462058378602
N G,-8.693711117975365
FTY,-10.796683157065395
INY,-11.895295445733504
 AD,-7.848908061376943
D M,-7.2863229737956745
MON,-8.258963204666712
NAR,-9.719462058378602
ARC,-8.901946963534789
RCH,-8.559695346557161
SUD,-8.835024651041943
UDD,-8.697594618001762
DDE,-8.219597728321633
ENL,-8.753609259556434
PAU,-9.87722285042996
 OW,-8.648248743898607
ETU,-9.159074367664598
UOS,-13.553523522337036
INK,-8.35502649107121
K S,-9.290843645295721
INS,-7.893170605608171
NST,-8.374552913421565
STE,-7.258718881920568
WIN,-7.968149278731137
NTZ,-12.37486852599539
TZI,-12.541922610658556
ROD,-8.727211787705409
ODE,-9.07618670785883
DE ,-7.3220583068484215
CAP,-8.689842641197444
PTU,-9.741320852191102
E K,-8.159895975984675
G O,-7.503200618222701
F P,-8.59418152262833
NSE,-8.646398604610445
SAU,-11.0079922507326
AUL,-10.10353597650545
ULT,-8.804252992375188
LT ,-8.047176242284838
ELO,-9.493080511790618
LOQ,-12.231767682354716
OQU,-11.720942058588726
QUE,-8.431048746485246
UEN,-9.809919168533854
U G,-10.37546969198909
 GI,-8.212386158606071
GIV,-8.432540171071915
 CU,-8.97623853983848
CUP,-9.607099090191557
P O,-9.467547209785453
EA ,-9.763668150883099
A I,-9.242724396951523
MOM,-8.727211787705409
OPO,-10.285857533299405
POS,-7.64748070728305
OS ,-11.384469821967514
ADD,-8.757732976740295
G C,-8.776503079422286
 AG,-7.747635824743682
AGA,-8.07392680857349
GAI,-7.97947015435562
AM ,-8.394468223122507
M E,-9.786526288959148
 TW,-8.150846140464758
TWO,-8.536243685522113
WO ,-8.547900770064325
VIC,-8.513329425999236
ICO,-10.11953631785189
OMT,-11.0479975853463
MTE,-11.0479975853463
TEM,-9.162165560234271
EMA,-8.327776848623834
ONN,-10.027162997720875
NTM,-11.0479975853463
TMO,-11.505830678971781
NCY,-9.698070868397284
CYS,-13.553523522337036
THR,-7.9976611777574576
HRO,-8.536243685522113
ROH,-14.246670702896981
OHA,-14.939817883456927
BES,-8.815134492562722
ENU,-11.328899970812703
NUI,-11.413457358840766
UIN,-10.019836957628803
EMI,-9.858413518472464
MIG,-9.096273466425567
IGR,-11.84877543009861
ALS,-8.473673159219308
LSO,-9.33401581716093
ABB,-10.969525969904804
BBE,-10.46248106897872
RIO,-8.717241615385559
IO ,-11.895295445733504
W T,-7.794621748459756
ROF,-10.750163141430502
OFO,-11.443310321990447
FOU,-8.733241956732
NKE,-10.49716662696661
CEI,-9.012891857486517
EIV,-9.070520970323154
LIG,-8.4280725538122
MEE,-9.501738574533732
HEM,-7.4476148408381855
EM ,-7.521637060730139
M S,-8.363348314408704
STU,-8.935930816350387
TUD,-9.484496768099225
UDI,-10.428958376940077
DIE,-8.151972901147348
SSN,-11.607613373281723
Y J,-10.248470001227783
 OC,-8.837259288843358
OCC,-8.991782894276282
CCU,-8.958403672202447
CUR,-8.933464723855195
URR,-8.753609259556434
E Q,-9.031734945287996
 QU,-7.67648826598009
UES,-8.575067126605015
K W,-9.162165560234271
HIE,-8.826135703624695
IEF,-8.799933331230672
EF ,-8.983980513992096
VIS,-8.810767673396382
ISI,-8.495686626756486
OWA,-9.128676890480227
WAG,-10.557791248783046
AGE,-7.8750588556651255
BAR,-9.196814695647445
ARO,-8.997018508330227
FUN,-10.796683157065395
UNK,-9.89639276653768
ETA,-9.631550186055723
T V,-9.455020949966272
VIE,-9.33401581716093
ENN,-9.263064081188645
N B,-7.660499048042307
ACC,-8.70149325841742
CCO,-9.171496887663155
O O,-8.067689782117942
 OB,-9.007572696008916
OBT,-10.828944019283616
BTA,-10.914466192721777
OST,-7.290601563636294
 OT,-8.089691717311426
RYI,-9.249458429132867
ECU,-9.775031909533412
LMO,-9.88996187620739
MOS,-7.78286151884129
LOS,-8.53128909239743
 EY,-8.100341445228084
EYE,-8.082303820911537
YES,-7.665338324683057
DIC,-9.480232369312768
NYO,-9.708709266602341
YON,-8.631719441947396
ELS,-9.090493103510068
LSE,-9.360088057470705
A R,-8.44909434895442
 RI,-7.942221900475
CRI,-8.663174394115282
ICI,-9.026314877818658
CIZ,-12.541922610658556
ZE ,-9.602279803755609
PLE,-7.478177491248353
H B,-8.958403672202447
SIS,-9.059284897056227
A D,-8.245255824935832
 DR,-7.510890688654655
DRY,-11.250938429342991
RNF,-12.049446125560763
NFU,-9.703375920626979
NAM,-9.758034333164842
NAS,-10.221319012161832
SSU,-9.484496768099225
SUM,-9.569179855329264
UME,-9.45088015730024
SIN,-7.5727408235759155
DEV,-9.597483631492116
VOT,-10.76543061356129
GLE,-9.319417017739777
ADN,-10.812683498411836
 IL,-8.79134958753928
LLU,-10.9885741648755
LUS,-9.406428394729407
MAJ,-9.821824071040172
AJE,-10.344698033322338
JES,-9.970004583880927
STY,-9.94938529667819
DEI,-11.804323667527777
GNE,-10.354850404786355
W B,-9.105007146394321
BEA,-8.832794995714673
EAU,-9.564539475772762
AUC,-11.995378904290487
UCO,-14.246670702896981
OUP,-9.935871577511469
P D,-11.178617767763365
LOU,-9.064887152604896
OUD,-9.345106503855089
UDE,-9.330346088271968
OOK,-7.2083258542112425
KED,-7.3030657710211475
WOM,-9.012891857486517
OMA,-9.05649549496865
ANL,-11.643981017452598
RTI,-8.659422044496733
IER,-6.993554239876386
RLI,-9.858413518472464
QUI,-7.938572261387451
UIC,-9.62169788961271
ICK,-8.68791400029104
CKN,-11.250938429342991
ITU,-9.40248361643839
TUA,-9.821824071040172
BOT,-9.143760132691556
O R,-8.171324671808298
REB,-11.155628249538665
EBU,-12.231767682354716
BUK,-13.330379971022827
UKE,-10.845473321234827
M F,-9.128676890480227
DAR,-9.096273466425567
SAM,-8.403126285865621
NSO,-10.73512526406596
SOL,-8.070803432791221
W A,-8.058406579814392
RYO,-9.510472254502487
ENR,-11.804323667527777
NRA,-12.541922610658556
AMA,-10.451181513724787
MAZ,-11.178617767763365
AZI,-10.583109056767336
GLY,-9.480232369312768
AUT,-9.308606101635561
TIF,-9.434486347524565
IFU,-10.295426984315554
BOW,-9.780762584242398
SIG,-8.737282366269005
IFY,-10.914466192721777
FY ,-10.914466192721777
TIT,-9.597483631492116
I O,-10.160694390345398
FTE,-7.858949986766145
NUE,-9.37147337969583
AFT,-8.093938008192877
RAW,-8.973671144333235
AWI,-9.493080511790618
G N,-8.843993321024703
MIA,-11.443310321990447
IAB,-11.02779487802878
ABL,-7.755947168394474
BLY,-9.301463214123181
TOP,-8.82835054395425
OPI,-9.523717481252508
PIC,-9.922538046642003
ICS,-10.750163141430502
CS ,-10.649358442308536
K H,-8.841743601290688
W U,-10.622329769920617
UNF,-10.533098636192674
AIR,-8.191058335965248
IRL,-9.559920529916468
RLY,-8.601223805253744
 JO,-8.68791400029104
JOY,-9.345106503855089
OYS,-11.178617767763365
F L,-9.079031659991061
LIF,-8.293427368609198
IFE,-8.05738041245908
FE ,-8.144112108283412
IBU,-10.812683498411836
UTE,-8.373145453653686
WHY,-8.642708563522993
SUC,-8.3759623569248
UCH,-7.832392409346222
SPL,-9.846067682650165
LDR,-10.11953631785189
DRE,-7.235907673840615
K O,-8.581975616948828
ANA,-9.045415049192076
ATO,-9.031734945287996
TOL,-8.301250094290406
R Y,-9.002281678374501
UNG,-8.458240754180496
GES,-8.968556043666464
ADM,-9.798154326954267
DMI,-9.25964527443986
MIT,-8.703448293253222
TTI,-8.52635892628957
F N,-9.23937431006624
REJ,-10.72031017828082
EJO,-11.0079922507326
JOI,-9.746861032566716
RAI,-8.208799782974845
AIS,-9.297910812518813
YEB,-11.443310321990447
EBR,-10.950833836892652
H C,-8.826135703624695
PPR,-9.134682914540438
IAT,-9.134682914540438
ERV,-8.483048227884764
RVE,-9.390741798561708
 EC,-10.862280439551208
ECS,-11.681721345435445
CST,-11.681721345435445
C S,-10.570370030989906
HEL,-8.48934746131275
ELP,-9.573841868435077
LP ,-9.970004583880927
AVA,-9.963084141036353
VAT,-10.194885755093678
I L,-9.852221548224543
BUM,-12.300760553841668
UMP,-9.730331730615505
MP ,-9.546190337104566
NIT,-8.691775008948499
T J,-9.922538046642003
JOK,-10.862280439551208
ALK,-8.348144151448269
LK ,-9.045415049192076
W I,-8.443042893271064
M D,-9.555322820667838
TIS,-9.398554338298501
ISF,-9.602279803755609
SFI,-10.570370030989906
FIE,-8.955881602769736
ELV,-9.280335667697306
LVE,-8.955881602769736
VES,-8.516570919923407
ITS,-7.680701755359826
MEL,-9.792323406643474
ELA,-9.21297013586973
CHO,-8.135203363394304
OLY,-10.041978083506017
TYS,-11.84877543009861
 PI,-7.105029776068733
IFI,-9.026314877818658
FIC,-7.8291217604781
 AW,-8.105709144643088
AWA,-8.237857517454387
WAI,-8.89008442822497
PLY,-9.122706723493723
WNE,-10.27637878934486
LAS,-7.720908175837867
HEI,-7.6094126716125245
EIR,-7.640020516698766
IR ,-7.281118325188628
 ED,-10.583109056767336
EDU,-10.49716662696661
DUC,-9.337699062577226
UCA,-11.250938429342991
 TU,-8.08651879027085
OOL,-10.080005479095256
OLS,-11.068616872549036
LS ,-8.033063104808374
HIP,-9.730331730615505
LYT,-11.0079922507326
YTE,-11.0079922507326
A Q,-10.295426984315554
UIE,-9.91593736261065
OL ,-10.057015960870556
Y M,-8.19223135662761
N U,-8.901946963534789
USU,-9.719462058378602
SUA,-9.537140501584648
NKL,-10.705711378859668
KLE,-10.305088895227291
UTH,-9.122706723493723
CLE,-8.325092283253166
Y R,-8.217188088601478
VEA,-11.643981017452598
ETH,-7.9403954159489665
UNE,-9.283826072637074
NEX,-9.193614692916775
EDL,-9.459178960114937
COA,-9.222790182050705
OAR,-10.144027337860186
D U,-8.25021861427796
UNP,-10.46248106897872
NPL,-10.691322641407568
ASA,-9.050939925124046
SAN,-8.352267868632131
BOR,-8.447578048436457
H M,-8.745412492352255
EPR,-9.40248361643839
ROA,-8.348144151448269
OAC,-9.146804275072784
ACH,-7.989961428456155
A L,-8.185213783968965
OKI,-8.78495978944051
P P,-11.202148265173559
VEL,-9.048173671631156
M Y,-9.94938529667819
BAN,-8.876032674769318
ANE,-9.852221548224543
CRO,-8.404576612443268
OSS,-7.8836425993565165
I E,-10.780934800097254
XPL,-9.587959749980861
MYS,-9.319417017739777
YSE,-9.87722285042996
LPE,-11.328899970812703
PED,-8.321078899939709
GNA,-10.324697366615668
UEL,-9.909379962064492
EDI,-9.12568735163186
DIT,-9.297910812518813
U N,-10.750163141430502
RRY,-8.916370290495895
G Y,-9.909379962064492
ODI,-9.8646440682231
DIG,-10.76543061356129
IGA,-10.879374872910509
GAL,-9.51928288418464
SKE,-8.303871327770281
NIA,-11.0479975853463
CHM,-9.266494616285435
HMA,-9.758034333164842
MAK,-8.804252992375188
AKI,-8.5230856009446
AKN,-11.443310321990447
N M,-8.008346077857475
YET,-9.090493103510068
Y U,-9.480232369312768
UNH,-11.133155393686607
NHA,-10.440008213126662
PPY,-9.532646111996808
PY ,-9.308606101635561
BOL,-9.305028280287678
OLK,-9.398554338298501
LKO,-9.62661190441514
KON,-9.38685829853531
NSK,-8.815134492562722
SKA,-10.73512526406596
KAY,-11.02779487802878
AYA,-11.0079922507326
H W,-7.9928418913215085
MEM,-8.911539363226229
EMO,-8.906731661658126
ORY,-8.668829451598628
FIT,-10.545368728784489
ORL,-9.611941714667346
RLD,-9.719462058378602
MOV,-8.28052396377329
VEM,-9.287328703188276
EME,-7.527657548511722
NFO,-9.858413518472464
RMA,-9.398554338298501
EVI,-8.128573504855634
VID,-8.62989960523041
UNA,-9.583231608784915
NAB,-9.769333888418775
HEC,-11.643981017452598
ECK,-9.858413518472464
HTS,-9.62661190441514
COS,-9.546190337104566
USA,-9.367663851279163
RUB,-9.804019446406665
UBL,-9.45088015730024
L I,-8.296028150309255
FIV,-10.344698033322338
GOE,-11.761764053108982
N L,-8.453657094512838
P W,-9.426389137291945
RIC,-9.034456035402357
NGY,-13.841205594788818
GY ,-10.663151764440872
SKI,-8.35502649107121
KI ,-8.817325073942541
TIR,-9.587959749980861
RMY,-8.435529709920282
 NI,-7.956955131987985
NIC,-8.173626168796577
KNA,-11.720942058588726
LEV,-10.111504146154626
R B,-7.736412362373832
ECC,-13.330379971022827
CCE,-9.64150051690889
C A,-10.691322641407568
GIR,-9.587959749980861
RL ,-9.983990825855667
ROT,-8.763950613351167
MEI,-14.246670702896981
NEN,-10.72031017828082
 AI,-9.018239463813112
AMP,-8.817325073942541
F K,-10.354850404786355
KUT,-8.65755113656092
UTU,-8.469018379674326
TUZ,-8.668829451598628
UZO,-8.665055862214988
ZOV,-8.663174394115282
OVS,-8.635369081034947
ASO,-9.193614692916775
WNW,-12.049446125560763
NWA,-11.384469821967514
RRA,-9.319417017739777
FFA,-9.602279803755609
OTE,-9.102087436290986
LAF,-14.246670702896981
AFE,-10.932484698224457
 F ,-14.246670702896981
LAG,-9.256238116118245
ELD,-8.66694087691076
LDE,-8.991782894276282
EPO,-9.758034333164842
RTS,-9.219506106849515
F G,-9.323046785790355
LIA,-9.096273466425567
IAR,-9.852221548224543
ASY,-10.48547058720342
SY ,-9.62661190441514
Y G,-8.552938564094282
CUL,-8.721217763765198
ULI,-9.970004583880927
S K,-9.31219676976629
 SW,-9.187245244631294
SWU,-12.742593306120709
WUN,-12.993907734401613
RO ,-11.0079922507326
BAC,-8.559695346557161
K I,-9.134682914540438
RMC,-11.356298945000818
MCH,-11.413457358840766
HAI,-9.081884728973467
ANO,-8.364742042857307
DIR,-9.280335667697306
DEZ,-14.939817883456927
EZ ,-11.895295445733504
Z S,-13.148058414228872
EFL,-10.034543105018498
FLE,-9.326689777068857
LEC,-9.15599270112719
WIF,-9.159074367664598
GED,-8.494098064071348
LYS,-12.37486852599539
BEH,-9.026314877818658
EHA,-10.73512526406596
ALF,-9.651550852762393
ICE,-7.280646515790869
ESH,-9.467547209785453
IP ,-9.708709266602341
P A,-8.559695346557161
 II,-11.302231723730541
II ,-9.88357207810862
ROO,-7.737156686933689
OOM,-7.98422527506063
M W,-8.04920876330976
S G,-8.01225997717861
RAD,-9.119734953104565
ADU,-11.681721345435445
DUA,-10.896766615622377
LLI,-8.595937449330597
GHE,-9.341395924458553
SEM,-9.929182589360671
MBL,-9.546190337104566
PEO,-8.554623484459201
EOP,-8.532937897387612
OPL,-8.552938564094282
WID,-10.649358442308536
 CI,-9.273391195344495
CIR,-9.833872409556347
IRC,-9.602279803755609
RCL,-9.95621126174859
BAD,-9.758034333164842
ADG,-13.553523522337036
DGE,-8.994397274850352
FEM,-11.643981017452598
EMM,-12.541922610658556
PLU,-10.27637878934486
DUI,-14.246670702896981
UIS,-9.929182589360671
SBO,-14.246670702896981
 DU,-8.414788225613465
DUR,-9.33401581716093
URI,-8.52799961574703
VIO,-9.703375920626979
G P,-8.595937449330597
REG,-8.492512020915713
EGN,-12.37486852599539
NAN,-10.160694390345398
GO ,-8.214784241290085
ARG,-9.15599270112719
RGE,-8.62989960523041
 GA,-7.868244519245395
SMA,-9.102087436290986
L R,-9.03718455005556
ODU,-10.160694390345398
UCE,-9.870913681236695
CED,-8.007369991884419
FAS,-10.095630796998336
ASC,-10.663151764440872
CIN,-8.864471852368244
INA,-8.763950613351167
EAC,-8.51494885955154
H N,-9.246085744654227
IVA,-9.514867865975525
AUN,-10.46248106897872
O N,-8.672617334915564
T K,-8.626269837179832
W M,-9.269936960476407
RAV,-9.804019446406665
UCT,-9.550746153640427
M O,-8.398787884267024
LAD,-8.799933331230672
G L,-9.05649549496865
IBB,-11.505830678971781
BBO,-11.413457358840766
BON,-9.708709266602341
AIL,-9.193614692916775
SOO,-9.283826072637074
OON,-8.928550709052766
 GU,-8.59418152262833
GUE,-9.33401581716093
STS,-9.193614692916775
BEG,-7.981369490159272
GAN,-8.270319793599048
SLO,-10.46248106897872
OWL,-10.019836957628803
WLY,-10.812683498411836
ITO,-9.798154326954267
LEF,-8.458240754180496
EFT,-8.513329425999236
FT ,-8.350891405923408
 CE,-8.810767673396382
REM,-7.903669389706391
M N,-9.246085744654227
W N,-9.573841868435077
M C,-9.480232369312768
OBS,-9.786526288959148
BSE,-9.66170322422641
LEM,-9.25964527443986
EMN,-10.533098636192674
MN ,-10.169133258991263
OVA,-9.798154326954267
LTH,-10.027162997720875
K G,-10.750163141430502
H P,-8.751553760374337
OWI,-8.931004698014332
AVI,-8.325092283253166
VEX,-11.111176486967832
XAT,-11.643981017452598
DUT,-10.11953631785189
UTY,-9.922538046642003
RK ,-9.122706723493723
GOL,-10.691322641407568
VET,-11.356298945000818
BAG,-9.578525717747501
AG ,-11.356298945000818
TTY,-10.385940991856387
E U,-7.976627897586689
UPP,-9.283826072637074
LIC,-9.196814695647445
ARK,-8.802090829370693
K D,-10.649358442308536
TIB,-10.622329769920617
TEE,-9.475986078431317
IFT,-9.263064081188645
ETL,-10.73512526406596
CAS,-9.219506106849515
NAL,-8.906731661658126
GHL,-11.643981017452598
HLY,-10.609084543170596
TTR,-10.324697366615668
RTN,-10.914466192721777
TNE,-10.11953631785189
R U,-9.682322511429145
 OP,-8.585447842659576
EEM,-8.2040378692146
BRI,-8.571630697106436
ULL,-8.329121838739168
L O,-8.251463169510165
HTL,-10.11953631785189
DUL,-10.663151764440872
PAN,-9.140725228996402
LKI,-9.497400172935134
FEL,-8.007369991884419
ELT,-8.357792744564101
LKE,-9.809919168533854
SAW,-8.780722494964994
AW ,-8.435529709920282
 GL,-8.171324671808298
EAM,-9.484496768099225
HIT,-9.308606101635561
MOO,-10.080005479095256
TAB,-8.624459881934593
H Q,-11.505830678971781
SWA,-10.305088895227291
TEP,-9.105007146394321
EPS,-9.763668150883099
RKB,-13.330379971022827
KBA,-13.841205594788818
SPR,-9.616807904318518
ADI,-8.843993321024703
ILV,-11.572522053470452
VAR,-9.541655181939174
DOI,-9.929182589360671
ASU,-9.573841868435077
SUR,-8.299942049630392
DDR,-9.846067682650165
WIC,-10.691322641407568
CKE,-8.933464723855195
WRO,-9.775031909533412
ADL,-10.440008213126662
RMS,-9.37147337969583
MS ,-8.575067126605015
RTW,-14.939817883456927
TWA,-11.804323667527777
RIM,-9.970004583880927
IMM,-9.467547209785453
DAI,-11.804323667527777
NTY,-9.730331730615505
IRD,-9.821824071040172
RDL,-9.970004583880927
DLE,-9.048173671631156
OAD,-8.933464723855195
SOY,-13.841205594788818
OYE,-10.295426984315554
YEZ,-13.841205594788818
Z T,-12.37486852599539
ANQ,-10.845473321234827
NQU,-9.45088015730024
UIL,-9.769333888418775
LLE,-7.626597496366625
W S,-8.59418152262833
F V,-9.983990825855667
VOI,-8.397345922950123
OIC,-8.50046751235683
NER,-7.604836004585113
ERA,-7.699168189201461
 HU,-7.7635633514397835
USB,-9.809919168533854
SBA,-9.798154326954267
GOI,-9.165266337912518
KIL,-9.459178960114937
WRE,-11.538620501794771
ETC,-9.970004583880927
HTF,-10.950833836892652
TFU,-9.91593736261065
EXT,-8.943365794837906
XT ,-9.541655181939174
TOU,-9.51928288418464
BUI,-10.677138006415612
OPP,-8.815134492562722
ACL,-10.828944019283616
OLO,-8.559695346557161
LOR,-9.45088015730024
ASH,-7.5282615956457635
HIO,-11.202148265173559
RUF,-12.454911233668927
FFL,-11.607613373281723
LEG,-9.345106503855089
EGI,-8.631719441947396
GIT,-10.10353597650545
F C,-8.52799961574703
BEZ,-10.344698033322338
EZU,-10.354850404786355
ZUK,-10.365106904953544
UKH,-10.186227692350563
KHO,-8.619049589206345
HOV,-8.753609259556434
OV ,-7.225586738607841
V A,-8.978812543833653
DEE,-9.532646111996808
W L,-9.775031909533412
 DY,-10.663151764440872
DYI,-10.649358442308536
OSC,-8.339947384244091
COW,-8.321078899939709
CIV,-11.111176486967832
IL ,-8.955881602769736
RVI,-9.488779429891226
ABR,-10.649358442308536
NOD,-10.862280439551208
WES,-10.950833836892652
CHY,-12.637232790462882
M B,-8.552938564094282
OK ,-7.9625365418261795
ANX,-10.596012461603243
